months,eqpdays,change_mou,mou_mean,totmrc_mean,hnd_price,avgqty,crclscod,uniqsubs,avgrev,cluster,churn
18,553.0,-13.0,63.0,32.49,9.989997864,76.53,,2,35.07,0,1
29,287.0,29.75,568.25,36.0375,9.989997864,119.0,,1,60.91,0,0
11,314.0,-544.0,796.0,39.99,149.9899902,144.5,,3,49.85,2,1
14,410.0,-130.25,530.25,29.9925,199.9899902,143.92,,2,35.42,0,1
11,340.0,-227.25,253.25,44.99,59.98999023,169.2,,1,48.04,0,1
31,943.0,21.75,589.25,104.99,29.98999023,162.52,,2,81.33,0,0
18,518.0,-57.25,237.25,44.83,29.98999023,102.41,,1,60.71,0,0
33,413.0,56.0,459.0,34.99,199.9899902,174.94,,1,43.24,0,0
11,328.0,293.75,1158.25,52.53,149.9899902,534.6,,1,58.1,0,0
30,726.0,402.0,429.0,35.15,79.98999023,58.96,,1,70.56,0,1
18,37.0,0.0,565.0,88.69,199.9899902,230.42,,1,88.39,2,0
14,412.0,-99.75,233.75,39.99,29.98999023,158.69,,1,41.56,0,0
22,72.0,581.75,1290.25,75.0,149.9899902,992.29,,1,100.51,2,1
19,304.0,-9.75,122.75,32.49,79.98999023,29.67,,2,34.55,0,1
20,415.0,41.0,308.0,29.8225,79.98999023,131.21,,1,51.91,0,1
15,470.0,-111.25,517.25,49.99,79.98999023,239.14,,2,90.22,0,0
19,34.0,46.5,209.5,44.99,149.9899902,71.72,,1,46.36,0,1
12,358.0,130.75,296.25,10.0,59.98999023,43.55,,3,34.75,0,0
11,305.0,-147.75,603.75,44.99,129.9899902,207.67,,1,37.86,0,0
15,446.0,-12.0,206.0,40.2325,59.98999023,47.57,,2,16.71,0,0
19,589.0,0.0,0.0,5.0,79.98999023,40.11,,3,17.62,0,1
12,152.0,-48.0,229.0,69.99,149.9899902,128.27,,1,62.19,0,1
24,723.0,25.25,33.75,32.49,149.9899902,30.35,,2,38.36,0,1
28,473.0,-544.75,1337.75,84.99,29.98999023,292.11,,2,88.39,2,1
23,693.0,-183.5,300.5,29.99,29.98999023,129.59,,1,49.96,0,1
9,15.0,-153.0,763.0,39.185,249.9899902,227.43,,2,49.8,0,1
19,285.0,121.5,417.5,87.3275,149.9899902,359.0,,2,79.58,0,0
11,345.0,-38.25,93.25,29.99,149.9899902,60.6,,2,36.65,0,1
38,1128.0,-24.25,98.25,30.0,29.98999023,52.75,,1,35.19,0,1
23,677.0,-3.5,82.5,30.0,149.9899902,30.91,,1,30.28,0,0
8,234.0,-13.25,690.25,10.0,129.9899902,216.14,,2,34.46,0,0
11,329.0,263.0,202.0,10.0,59.98999023,56.4,,2,12.33,0,1
11,283.0,65.0,137.0,74.0175,129.9899902,87.0,,1,56.72,0,1
53,151.0,-102.5,2205.5,84.99,79.98999023,512.73,,1,89.4,2,1
28,838.0,0.0,0.0,5.0,29.98999023,348.81,,1,48.84,0,1
11,134.0,103.75,680.25,49.99,59.98999023,296.5,,1,70.06,0,1
13,320.0,-154.0,524.0,52.2475,29.98999023,269.75,,1,65.57,0,0
15,453.0,-180.75,293.75,10.0,149.9899902,63.5,,2,21.86,0,1
10,159.0,-372.0,676.0,10.0,99.98999023,96.67,,2,20.71,0,0
17,210.0,-86.0,1270.0,84.99,199.9899902,248.0,,1,91.35,2,0
36,1086.0,0.75,0.25,16.99,29.98999023,4.53,,1,20.99,0,0
17,530.0,84.5,283.5,50.0,149.9899902,63.13,,1,50.53,0,0
21,630.0,-573.75,575.75,56.25,9.989997864,509.84,,2,104.47,2,1
13,166.0,199.0,1340.0,59.99,129.9899902,294.08,,1,78.56,0,0
12,352.0,-19.0,130.0,10.0,59.98999023,27.7,,2,10.83,0,1
11,333.0,35.75,134.25,10.0,149.9899902,48.3,,2,10.09,0,0
11,327.0,16.0,380.0,159.99,29.98999023,115.78,,2,167.44,2,0
9,287.0,-11.0,11.0,29.99,29.98999023,10.75,,1,31.83,0,0
11,323.0,218.0,133.0,69.99,199.9899902,103.4,,1,80.42,0,0
9,286.0,486.0,2050.0,81.6575,79.98999023,401.75,,1,178.89,2,0
16,500.0,-9.5,402.5,44.99,29.98999023,122.93,,1,33.55,0,0
19,583.0,-65.25,775.25,49.99,29.98999023,330.18,,3,93.29,2,1
19,543.0,-41.5,189.5,30.0,149.9899902,103.22,,1,59.61,0,1
23,678.0,59.25,373.75,27.33,59.98999023,163.91,,2,53.83,0,1
41,1234.0,67.25,143.75,29.99,29.98999023,14.59,,1,23.76,0,1
18,426.0,-87.75,267.75,44.99,149.9899902,89.71,,1,40.14,0,0
12,345.0,163.0,905.0,44.99,79.98999023,336.82,,3,62.62,0,1
9,265.0,-8.75,350.75,49.99,149.9899902,103.13,,1,52.84,0,0
23,250.0,-624.0,1595.0,74.99,99.98999023,626.59,,1,106.58,2,1
12,336.0,-117.5,217.5,10.0,79.98999023,54.73,,2,22.35,0,0
18,543.0,7.25,1022.75,59.99,29.98999023,348.71,,1,100.86,2,1
15,454.0,13.5,309.5,30.0,29.98999023,55.0,,1,38.04,0,1
17,522.0,158.5,74.5,30.0,129.9899902,31.5,,1,30.46,0,0
11,332.0,-12.25,49.25,59.99,59.98999023,44.1,,2,47.19,0,1
12,19.0,-505.75,2091.75,138.2175,129.9899902,821.4,,2,187.08,2,0
24,193.0,846.75,740.25,69.435,149.9899902,201.55,,1,85.57,0,1
12,49.0,-23.0,280.0,44.99,99.98999023,82.7,,1,35.31,0,1
15,435.0,-0.25,0.25,28.0625,29.98999023,8.33,,2,28.68,0,1
19,564.0,9.5,228.5,35.0325,149.9899902,54.78,,1,26.12,0,0
26,440.0,-99.0,343.0,29.99,0.0,59.67,,1,27.31,0,0
11,117.0,52.0,460.0,39.99,199.9899902,158.2,,1,43.14,0,0
8,160.0,-119.75,375.75,54.99,149.9899902,106.14,,1,84.86,0,0
13,202.0,-129.25,447.25,39.99,99.98999023,320.42,,1,42.76,0,0
22,683.0,-35.25,291.25,50.0,29.98999023,108.1,,1,56.0,0,1
10,278.0,6.25,72.75,44.99,129.9899902,23.67,,1,35.27,0,0
35,1044.0,-24.25,51.25,16.99,9.989997864,17.37,,1,22.03,0,1
28,54.0,-344.75,866.75,44.99,29.98999023,127.4,,1,40.9,2,1
9,266.0,-132.75,495.75,44.99,199.9899902,166.75,,2,42.97,0,0
7,202.0,-40.75,483.75,44.99,99.98999023,49.8,,7,39.23,0,0
18,99.0,-301.5,970.5,119.53,59.98999023,107.12,,5,90.28,2,1
27,773.0,11.5,286.5,50.0,129.9899902,128.56,,2,53.6,0,1
7,222.0,0.5,71.5,39.99,79.98999023,32.17,,3,31.1,0,0
25,772.0,133.25,94.75,26.105,29.98999023,33.3,,1,34.97,0,0
21,633.0,-8.5,32.5,30.0,29.98999023,16.55,,2,30.21,0,1
33,122.0,26.25,183.75,13.005,149.9899902,52.89,,1,20.74,0,0
32,959.0,99.0,207.0,29.99,9.989997864,84.9,,1,35.09,0,1
12,359.0,-141.5,337.5,26.0575,29.98999023,350.82,,1,64.08,0,1
21,309.0,-125.0,162.0,33.7425,129.9899902,185.5,,1,63.96,0,1
14,433.0,-28.25,72.25,39.99,29.98999023,29.15,,1,31.27,0,0
9,280.0,-478.25,927.25,44.99,149.9899902,108.0,,1,36.87,2,0
8,222.0,-118.0,420.0,36.645,149.9899902,122.57,,3,47.63,0,1
13,387.0,-19.0,175.0,29.99,59.98999023,90.91,,3,44.11,0,0
9,252.0,-6.0,108.0,44.99,149.9899902,22.25,,1,35.23,0,0
26,530.0,86.0,271.0,82.49,129.9899902,163.28,,2,93.23,0,0
37,424.0,202.0,988.0,34.99,79.98999023,338.53,,2,55.37,0,1
17,95.0,185.5,2043.5,73.4575,79.98999023,560.69,,1,116.91,2,1
19,17.0,-174.5,944.5,41.28,129.9899902,230.17,,1,49.42,0,0
23,286.0,-82.25,269.25,30.0,9.989997864,183.1,,1,38.78,0,0
29,878.0,-143.0,1061.0,70.0,29.98999023,438.27,,1,97.31,2,1
17,527.0,17.0,186.0,29.99,9.989997864,97.09,,2,34.41,0,1
34,242.0,90.0,345.0,30.0,149.9899902,396.9,,1,38.03,0,0
21,487.0,-2.75,2.75,19.8325,9.989997864,97.0,,2,39.26,0,1
11,309.0,-22.75,22.75,29.99,29.98999023,169.8,,1,76.9,0,1
11,173.0,210.0,721.0,45.15,29.98999023,182.0,,1,75.74,0,0
11,311.0,105.5,848.5,40.03,129.9899902,95.0,,1,40.23,0,0
8,245.0,-1.75,330.75,44.99,149.9899902,61.86,,1,37.66,0,0
13,71.0,58.5,1035.5,59.99,149.9899902,248.82,,1,85.88,0,0
10,293.0,-666.5,812.5,44.99,149.9899902,82.5,,3,78.62,2,1
12,335.0,-4.0,355.0,44.99,129.9899902,99.8,,2,43.91,0,1
29,879.0,-65.5,966.5,49.99,29.98999023,247.63,,1,72.71,0,1
13,370.0,-238.5,1224.5,47.49,149.9899902,350.25,,1,104.95,2,0
30,361.0,-202.5,771.5,49.99,149.9899902,383.87,,2,85.9,2,1
25,139.0,-17.75,303.75,30.0,129.9899902,133.21,,2,41.46,0,0
7,197.0,-917.0,1374.0,49.99,29.98999023,218.4,,2,376.03,2,0
21,633.0,39.5,190.5,29.99,29.98999023,105.8,,1,32.76,0,1
11,18.0,-39.5,135.5,59.99,29.98999023,88.6,,1,40.87,0,1
12,359.0,-731.0,1184.0,49.99,29.98999023,318.64,,1,85.63,2,1
26,772.0,4.25,17.75,19.99,29.98999023,8.25,,1,12.82,0,0
10,76.0,-499.5,499.5,34.67,149.9899902,193.25,,1,89.85,2,0
35,337.0,-144.75,275.75,16.325,29.98999023,117.45,,1,43.46,0,1
16,177.0,-296.0,1347.0,30.0,79.98999023,659.73,,1,59.74,2,1
12,168.0,-15.5,524.5,69.99,99.98999023,180.73,,1,54.25,0,0
18,133.0,-969.5,2432.5,63.035,149.9899902,897.35,,1,165.86,2,0
27,438.0,-155.25,852.25,59.99,149.9899902,88.54,,3,53.23,0,0
12,224.0,-145.75,1108.75,49.99,99.98999023,194.0,,1,48.62,0,1
29,16.0,305.6666667,173.3333333,34.20333333,149.9899902,128.82,,2,41.07,0,1
16,23.0,71.75,101.25,39.99,249.9899902,22.86,,2,29.28,0,0
9,264.0,-110.25,459.25,44.99,99.98999023,102.25,,1,45.76,0,0
11,330.0,-120.75,418.75,59.99,59.98999023,160.4,,2,61.72,0,1
9,283.0,-57.25,332.25,39.99,59.98999023,71.5,,1,27.76,0,0
12,186.0,-312.25,616.25,44.99,149.9899902,164.1,,1,51.48,0,0
7,227.0,-31.0,346.0,49.99,129.9899902,117.83,,1,35.69,0,1
19,564.0,-36.0,41.0,30.0,79.98999023,11.91,,3,30.25,0,1
27,200.0,40.25,52.75,25.1375,29.98999023,42.8,,1,46.19,0,0
11,27.0,272.25,2261.75,118.115,129.9899902,1025.44,,4,312.42,2,0
14,33.0,-243.25,564.25,44.99,99.98999023,89.69,,1,54.59,0,0
29,305.0,92.25,965.75,75.0,79.98999023,329.93,,1,79.17,0,0
7,187.0,326.5,740.5,49.99,149.9899902,290.33,,1,42.05,0,0
30,427.0,-1592.25,1592.25,42.495,29.98999023,600.07,,1,104.51,2,0
24,79.0,-116.5,604.5,49.99,149.9899902,339.81,,3,103.85,2,1
10,307.0,200.75,975.25,50.07,29.98999023,148.11,,1,64.09,0,1
22,127.0,-2.75,20.75,39.99,29.98999023,351.14,,1,66.28,0,0
11,321.0,51.5,84.5,67.49,149.9899902,27.1,,1,64.33,0,1
11,234.0,6.5,488.5,10.0,149.9899902,141.7,,3,25.3,0,1
11,338.0,-14.0,56.0,10.0,149.9899902,26.4,,2,10.21,0,0
35,278.0,-201.75,3140.75,159.99,129.9899902,1323.52,,2,212.6,2,0
7,218.0,288.75,1747.25,52.61,0.0,655.33,,1,59.8,2,0
9,10.0,-176.75,530.75,75.3225,129.9899902,177.5,,2,82.64,2,0
22,348.0,-160.25,160.25,36.855,149.9899902,217.48,,1,103.28,0,1
28,336.0,-45.25,754.25,49.99,129.9899902,156.35,,1,56.07,0,0
18,522.0,-150.0,208.0,59.99,149.9899902,209.71,,1,63.06,0,1
26,81.0,134.0,1537.0,60.1925,129.9899902,351.96,,1,80.19,2,0
9,252.0,199.5,400.5,44.99,149.9899902,139.5,,2,36.7,0,1
14,395.0,79.5,137.5,44.99,59.98999023,44.0,,1,36.26,0,1
15,168.0,772.25,755.75,29.99,99.98999023,255.14,,2,41.75,0,1
16,483.0,437.25,325.75,59.99,129.9899902,107.47,,3,56.51,0,1
24,724.0,-67.5,299.5,32.49,59.98999023,115.52,,2,37.97,0,0
37,1112.0,-156.75,174.75,50.0,29.98999023,181.31,,1,56.13,0,1
29,864.0,-68.66666667,438.6666667,49.99,29.98999023,155.83,,1,67.4,0,1
25,405.0,-70.0,70.0,30.0,149.9899902,33.26,,2,30.16,0,1
11,305.0,-364.5,796.5,69.99,149.9899902,237.56,,1,63.07,2,1
30,908.0,-68.75,176.75,29.99,29.98999023,78.66,,1,35.38,0,1
17,492.0,173.75,601.25,36.1625,59.98999023,159.88,,1,33.4,0,1
31,363.0,-80.5,198.5,30.0,9.989997864,88.86,,2,40.62,0,1
46,1384.0,0.0,0.0,5.0,29.98999023,49.2,,1,30.52,0,0
16,310.0,-19.5,888.5,44.99,99.98999023,157.0,,1,55.53,0,1
7,2.0,257.0,1346.0,69.99,199.9899902,513.4,,1,57.9,0,0
8,236.0,78.25,118.75,44.99,99.98999023,53.29,,1,36.26,0,0
13,366.0,-23.5,132.5,44.99,149.9899902,30.82,,1,36.23,0,0
21,627.0,40.0,105.0,30.0,29.98999023,58.54,,2,30.76,0,1
17,515.0,-82.25,82.25,18.745,29.98999023,39.8,,2,29.66,0,0
13,402.0,126.5,616.5,49.99,149.9899902,281.92,,1,94.0,0,1
22,666.0,-23.5,112.5,10.0,149.9899902,66.9,,2,19.39,0,1
30,157.0,36.0,45.0,42.49,79.98999023,11.33,,2,42.82,0,0
19,363.0,21.25,303.75,29.99,9.989997864,104.36,,1,38.54,0,1
18,531.0,-18.5,137.5,31.98,149.9899902,83.94,,1,36.65,0,1
11,328.0,-261.5,261.5,59.99,29.98999023,390.5,,2,104.46,2,1
20,615.0,-150.0,503.0,29.99,79.98999023,481.85,,2,77.1,2,0
21,632.0,112.0,423.0,30.0,79.98999023,79.05,,1,36.51,0,0
19,285.0,63.5,162.5,30.0,39.98999023,58.83,,2,37.54,0,0
15,466.0,0.0,0.0,10.0,9.989997864,1.79,,4,10.28,0,1
19,566.0,-256.0,537.0,59.99,149.9899902,239.83,,1,54.15,0,1
23,53.0,-23.0,59.0,86.12,149.9899902,175.57,,2,98.67,0,1
6,184.0,-297.0,1278.0,99.99,99.98999023,956.5,,10,243.4,2,1
25,119.0,-62.75,366.75,94.99,149.9899902,149.3,,2,74.8,0,0
6,193.0,-16.5,358.5,10.0,129.9899902,183.0,,3,13.59,0,0
7,205.0,-30.5,186.5,10.0,149.9899902,41.17,,2,12.16,0,1
33,319.0,-371.5,371.5,15.8875,39.98999023,196.07,,1,56.69,0,0
26,784.0,-133.5,244.5,42.49,29.98999023,113.33,,2,45.09,0,0
13,405.0,-48.75,145.75,49.99,149.9899902,337.25,,2,123.42,2,1
13,377.0,-292.75,426.75,69.99,29.98999023,157.92,,2,67.25,2,1
17,247.0,-76.0,537.0,69.99,79.98999023,165.13,,3,73.99,0,0
7,182.0,26.25,72.75,29.99,29.98999023,24.6,,2,32.37,0,1
28,506.0,15.5,160.5,29.99,29.98999023,112.78,,1,59.25,0,1
23,656.0,652.0,1665.0,61.6775,149.9899902,213.64,,2,74.1,0,1
14,402.0,-609.0,609.0,10.0,199.9899902,194.08,,2,32.55,2,1
7,139.0,138.5,378.5,49.99,129.9899902,273.83,,1,62.28,0,0
11,329.0,-139.75,1489.75,59.99,199.9899902,345.67,,3,75.75,2,1
33,208.0,4.75,466.25,44.99,9.989997864,145.37,,2,51.51,0,0
11,123.0,-392.0,392.0,18.33,129.9899902,85.2,,1,53.04,0,0
12,359.0,0.0,0.0,10.0,149.9899902,7.36,,4,9.87,0,1
20,143.0,3.75,10.25,16.99,29.98999023,8.05,,1,21.37,0,1
15,466.0,69.25,159.75,29.99,59.98999023,39.92,,1,37.46,0,0
12,357.0,-71.0,603.0,44.99,129.9899902,262.09,,1,51.44,0,1
21,436.0,101.75,461.25,50.0,29.98999023,133.16,,1,59.65,0,0
23,84.0,-190.25,519.25,59.99,99.98999023,169.64,,1,52.17,0,0
36,382.0,-68.75,298.75,29.99,79.98999023,146.44,,1,44.71,0,0
21,271.0,386.0,1077.0,86.98,129.9899902,327.95,,1,86.45,0,0
7,185.0,-21.0,227.0,44.99,149.9899902,149.5,,1,44.01,0,0
14,418.0,-337.5,350.5,84.99,29.98999023,194.54,,1,81.13,2,1
16,456.0,-149.25,259.25,69.99,199.9899902,91.79,,2,75.67,0,0
16,475.0,-31.5,138.5,10.0,79.98999023,67.27,,3,10.03,0,1
17,505.0,-230.25,700.25,10.0,149.9899902,132.13,,2,38.42,0,1
11,321.0,-23.75,400.75,59.99,199.9899902,189.11,,1,62.63,0,1
25,127.0,208.25,1220.75,52.41,199.9899902,392.96,,2,147.61,2,0
13,170.0,0.0,339.6666667,36.66,149.9899902,85.25,,1,48.04,0,1
13,379.0,-25.0,410.0,44.99,129.9899902,137.08,,1,38.89,0,0
35,786.0,106.75,365.25,49.99,149.9899902,171.0,,1,69.91,0,0
13,304.0,65.25,640.75,59.99,79.98999023,199.5,,1,57.23,0,1
45,800.0,6.25,310.75,50.0,9.989997864,252.07,,5,53.12,0,0
9,260.0,575.75,1514.25,64.345,199.9899902,376.14,,1,183.57,2,0
26,414.0,60.25,83.75,42.49,129.9899902,89.19,,2,66.51,0,1
38,176.0,0.0,566.5,30.0,149.9899902,89.86,,1,34.88,0,1
30,118.0,-6.333333333,6.333333333,44.99,99.98999023,43.96,,1,40.02,0,1
23,674.0,-15.25,103.25,10.0,129.9899902,20.86,,2,15.45,0,1
35,149.0,46.25,1061.75,20.0,199.9899902,251.19,,4,49.12,0,0
27,141.0,1.75,591.25,75.0,199.9899902,145.29,,1,77.83,0,0
21,651.0,-85.75,319.75,44.6675,59.98999023,153.9,,1,75.56,0,1
8,15.0,-13.75,1339.75,85.1925,149.9899902,889.0,,1,118.76,2,0
18,561.0,76.25,314.75,32.49,29.98999023,40.06,,1,34.71,0,1
12,220.0,-359.25,359.25,69.99,129.9899902,513.36,,1,82.25,2,1
15,51.0,30.0,37.0,69.99,129.9899902,45.38,,2,64.1,0,0
11,312.0,-380.25,385.25,44.99,149.9899902,409.6,,1,64.89,2,1
22,656.0,272.0,967.0,74.99,29.98999023,253.65,,1,76.64,0,1
10,26.0,38.25,465.75,75.1975,299.9899902,111.33,,1,102.74,0,0
33,991.0,-122.5,534.5,39.98,29.98999023,150.19,,2,51.05,0,0
23,79.0,218.0,1221.0,44.99,149.9899902,203.86,,1,48.66,0,1
7,204.0,-16.0,1532.0,59.99,149.9899902,363.0,,3,90.03,2,0
18,38.0,68.25,155.75,44.99,149.9899902,19.0,,2,31.64,0,1
22,671.0,251.5,617.5,37.83,29.98999023,89.25,,2,61.49,0,0
11,307.0,-447.0,734.0,44.99,29.98999023,353.44,,1,43.21,2,1
8,237.0,-96.25,1092.25,77.8925,129.9899902,438.57,,1,81.58,2,1
17,506.0,-376.25,1636.25,49.99,149.9899902,433.53,,3,106.14,2,1
15,69.0,1.75,117.25,49.99,129.9899902,131.79,,5,65.66,0,1
12,363.0,72.75,251.25,59.99,129.9899902,52.82,,1,102.36,0,0
24,186.0,36.0,1112.0,44.9925,129.9899902,344.04,,1,96.75,2,1
15,427.0,-36.75,36.75,10.0,149.9899902,140.15,,1,55.64,0,1
21,639.0,55.25,101.75,32.49,79.98999023,52.75,,2,36.15,0,0
7,171.0,186.75,553.25,59.99,149.9899902,241.33,,1,52.07,0,0
7,206.0,-5.0,7.0,69.99,149.9899902,20.83,,1,74.11,0,1
33,348.0,15.0,511.0,50.0,29.98999023,226.55,,1,60.43,0,1
32,962.0,20.5,184.5,32.49,29.98999023,91.07,,2,44.39,0,0
29,348.0,5.5,23.5,16.99,149.9899902,4.74,,3,17.94,0,0
14,17.0,17.0,30.0,10.0,99.98999023,74.58,,5,23.29,0,1
35,282.0,-56.5,122.5,24.99,129.9899902,95.3,,1,31.93,0,0
14,20.0,72.25,948.75,53.8725,99.98999023,355.77,,1,54.88,0,0
11,319.0,114.75,421.25,10.0,59.98999023,99.67,,2,20.53,0,1
15,457.0,43.75,901.25,74.99,149.9899902,289.46,,1,80.27,0,1
11,332.0,-305.25,746.25,54.99,199.9899902,163.1,,1,72.48,2,1
7,118.0,177.0,410.0,44.99,129.9899902,206.33,,1,38.6,0,0
26,157.0,36.5,125.5,61.98,149.9899902,63.0,,2,45.49,0,0
9,264.0,-20.5,20.5,29.83,149.9899902,9.63,,1,26.8,0,0
21,573.0,-6.75,32.75,39.99,9.989997864,16.7,,1,30.62,0,0
10,301.0,44.5,58.5,10.0,129.9899902,34.63,,4,10.27,0,0
24,717.0,58.5,60.5,0.0,29.98999023,36.25,,3,18.27,0,0
27,256.0,0.0,0.0,0.0,129.9899902,63.37,,1,50.18,0,0
11,123.0,-407.75,1940.75,49.99,79.98999023,440.8,,2,468.14,2,1
13,373.0,-40.75,402.75,39.99,149.9899902,156.58,,1,33.22,0,1
15,466.0,-40.75,141.75,29.99,59.98999023,42.14,,1,31.97,0,0
7,209.0,-60.75,76.75,59.99,99.98999023,76.6,,3,49.69,0,1
33,513.0,87.25,287.75,30.0,129.9899902,47.86,,1,31.23,0,1
25,761.0,-47.25,161.25,41.2825,29.98999023,81.71,,2,43.62,0,0
18,97.0,66.5,1118.5,44.99,129.9899902,380.44,,7,80.87,2,1
24,717.0,-104.75,302.75,44.99,29.98999023,60.41,,1,24.35,0,0
12,362.0,77.5,472.5,39.99,129.9899902,223.18,,1,54.72,0,1
8,230.0,15.75,350.25,44.99,79.98999023,107.71,,1,38.28,0,1
39,147.0,-198.25,473.25,64.99,199.9899902,223.83,,2,82.78,2,0
12,357.0,-59.0,59.0,32.49,29.98999023,66.91,,3,33.73,0,1
11,326.0,699.75,1347.25,75.15,149.9899902,421.1,,1,80.61,0,0
14,412.0,285.0,624.0,49.99,149.9899902,328.67,,1,61.83,0,1
23,397.0,13.75,747.25,95.0,199.9899902,153.36,,3,96.68,0,1
13,392.0,207.0,814.0,10.0,129.9899902,222.0,,3,7.85,0,0
19,588.0,65.25,154.75,29.99,9.989997864,44.5,,1,37.81,0,1
17,503.0,-109.25,553.25,59.99,79.98999023,131.47,,1,52.26,0,0
18,561.0,16.5,1043.5,75.0,59.98999023,267.53,,1,103.08,2,0
25,750.0,33.75,727.25,69.865,79.98999023,127.46,,1,62.5,0,1
19,54.0,92.5,676.5,49.99,129.9899902,249.72,,2,53.46,0,0
21,211.0,-133.25,445.25,50.0,129.9899902,234.1,,1,51.77,0,0
7,227.0,-512.25,723.25,54.7475,149.9899902,235.5,,1,62.68,2,0
21,610.0,4.0,508.0,49.99,79.98999023,194.16,,2,49.55,0,0
11,344.0,-63.0,70.0,14.83,79.98999023,32.7,,1,26.61,0,1
27,433.0,221.5,297.5,59.99,149.9899902,57.96,,2,45.0,0,0
13,235.0,-33.5,1013.5,44.905,29.98999023,276.83,,1,58.55,0,1
15,445.0,-348.75,920.75,10.0,79.98999023,293.93,,4,35.98,2,1
8,228.0,158.5,196.5,59.99,59.98999023,40.67,,2,52.91,0,0
9,243.0,89.25,261.75,36.4075,149.9899902,83.71,,1,43.48,0,0
13,54.0,-58.25,567.25,30.0,99.98999023,163.17,,1,35.34,0,1
27,827.0,36.25,54.75,10.0,29.98999023,19.73,,2,33.46,0,0
20,194.0,-13.75,557.75,10.0,129.9899902,101.21,,2,15.4,0,1
17,489.0,-488.25,488.25,55.96,149.9899902,225.0,,1,75.68,2,1
7,202.0,1.25,13.75,19.99,149.9899902,9.0,,1,20.5,0,0
23,689.0,-176.25,264.25,10.0,79.98999023,73.64,,2,26.39,0,1
29,483.0,-103.5,736.5,35.99,129.9899902,245.21,,3,59.14,0,0
14,310.0,94.75,653.25,40.07,199.9899902,188.46,,1,58.19,0,1
18,520.0,35.5,94.5,29.99,59.98999023,24.67,,1,33.82,0,0
12,56.0,-257.0,688.0,33.7425,99.98999023,256.64,,1,38.36,0,0
20,605.0,20.0,293.0,50.0,29.98999023,136.47,,1,50.23,0,0
23,698.0,6.75,187.25,32.49,29.98999023,64.5,,2,40.16,0,0
6,192.0,-132.5,183.5,10.0,29.98999023,128.8,,2,8.76,0,1
13,385.0,49.5,489.5,79.99,149.9899902,204.08,,1,62.95,0,1
12,358.0,-49.75,49.75,8.75,99.98999023,84.18,,1,90.6,0,1
17,269.0,-76.25,95.25,19.8375,99.98999023,50.44,,1,30.16,0,0
13,392.0,296.0,733.0,59.99,59.98999023,68.0,,1,61.07,0,0
10,316.0,121.0,129.0,39.99,29.98999023,44.11,,1,30.49,0,0
25,758.0,-439.5,439.5,44.99,59.98999023,127.75,,1,46.49,0,1
21,614.0,-64.0,64.0,32.49,9.989997864,78.53,,2,35.7,0,1
26,448.0,-45.25,320.25,49.99,29.98999023,139.24,,2,60.48,0,0
18,521.0,-1.75,10.75,10.0,29.98999023,11.5,,2,10.61,0,0
29,755.0,-66.75,126.75,44.99,29.98999023,93.48,,1,28.34,0,1
15,19.0,-180.75,3633.75,159.99,199.9899902,610.71,,1,195.33,2,1
8,240.0,-61.0,442.0,44.99,129.9899902,127.86,,1,35.06,0,0
8,231.0,-237.5,2218.5,86.4475,129.9899902,329.17,,3,156.42,2,1
16,344.0,-88.75,230.75,54.99,129.9899902,87.07,,3,43.8,0,1
8,232.0,44.0,341.0,67.99,129.9899902,212.14,,2,70.2,0,1
11,291.0,133.0,1145.0,59.99,29.98999023,173.2,,1,67.0,0,0
11,312.0,175.0,1067.0,44.99,149.9899902,230.9,,1,39.33,0,1
49,584.0,-80.5,2023.5,75.0,29.98999023,977.51,,2,129.91,2,1
15,85.0,-198.5,1797.5,88.3775,199.9899902,404.43,,1,140.55,2,0
11,333.0,-781.0,847.0,77.49,149.9899902,325.6,,2,124.74,2,0
11,327.0,120.25,328.75,39.99,149.9899902,103.8,,2,33.03,0,1
32,970.0,5.5,82.5,29.99,29.98999023,40.6,,1,31.01,0,0
11,328.0,-14.0,32.0,24.99,149.9899902,18.11,,1,30.87,0,1
12,189.0,-1.0,1.0,51.98,79.98999023,191.64,,1,63.83,0,1
7,216.0,122.25,437.75,67.49,149.9899902,172.67,,1,54.9,0,0
25,294.0,-77.0,522.0,49.99,9.989997864,521.96,,1,67.91,2,0
13,12.0,-158.5,629.5,44.99,79.98999023,241.08,,1,50.38,0,1
30,529.0,-50.25,95.25,24.99,129.9899902,28.89,,1,27.61,0,1
23,221.0,-32.75,1058.75,76.98,149.9899902,585.73,,2,208.15,2,1
42,310.0,-235.75,999.75,55.96,129.9899902,329.33,,2,57.41,2,1
50,350.0,299.0,828.0,75.0,29.98999023,549.67,,1,79.77,0,0
21,633.0,-43.75,163.75,30.0,29.98999023,91.2,,1,31.37,0,1
7,203.0,-21.75,34.75,54.99,149.9899902,10.67,,1,41.46,0,0
11,330.0,-110.75,110.75,24.51,59.98999023,129.6,,2,57.49,0,1
49,1461.0,-0.75,0.75,30.0,29.98999023,20.98,,1,25.36,0,1
7,204.0,-20.25,522.25,44.99,149.9899902,99.0,,1,37.33,0,1
35,946.0,0.0,0.0,0.0,29.98999023,314.89,,2,78.44,0,1
37,210.0,-43.0,427.0,34.99,149.9899902,165.03,,1,77.91,0,1
11,324.0,-143.75,326.75,69.99,149.9899902,104.8,,2,69.94,0,0
29,157.0,-78.75,108.75,59.99,79.98999023,52.59,,2,44.53,0,0
