mou_mean,months,change_mou,eqpdays,adjqty,totmrc_mean,rev_mean,ovrmou_mean,drop_blk_mean,change_rev,cluster,churn
232.5,10,153.5,295.0,601,50.0,50.45,0.0,7.666666667,-0.45,0,0
228.5,17,-13.5,487.0,1142,20.0,23.25,0.0,2.0,0.0,0,0
79.5,46,85.5,591.0,575,29.99,29.99,0.0,2.0,0.0,0,1
411.75,21,18.25,641.0,3235,59.99,58.1825,0.0,6.333333333,2.1375,0,1
374.75,24,306.25,723.0,3376,30.0,57.3675,93.5,4.333333333,70.3725,3,0
196.75,13,129.25,383.0,307,40.0,33.25,0.0,0.666666667,0.0,0,1
357.25,13,-69.25,378.0,2158,59.99,50.6275,1.0,3.333333333,-0.6375,0,0
0.0,27,0.0,808.0,190,29.99,29.99,0.0,0.0,0.0,0,1
2625.75,54,277.25,117.0,30186,75.0,265.5375,368.75,26.66666667,-93.8675,2,1
1330.75,8,230.25,214.0,2672,9.195,66.7325,0.0,32.66666667,-48.8025,0,0
383.0,34,33.0,990.0,2605,24.99,39.64,16.25,14.66666667,-2.11,0,0
86.75,25,33.25,691.0,900,39.99,30.26,0.0,3.0,-0.27,0,0
420.25,21,-18.25,625.0,1347,30.0,58.35,81.0,6.333333333,-4.9,0,1
405.25,11,-330.25,349.0,2758,38.785,39.5525,0.25,14.66666667,-39.5525,0,1
55.75,17,-28.75,497.0,478,30.0,30.0,0.0,1.333333333,0.0,0,1
214.0,12,-152.0,360.0,1221,39.99,40.6875,1.0,0.0,-7.7475,0,0
680.25,16,-80.25,297.0,2266,40.07,87.8075,125.25,9.333333333,-25.4175,0,0
66.25,28,3.75,6.0,548,29.99,32.015,0.0,1.0,-2.025,0,0
320.75,14,-320.75,284.0,4793,16.87,58.755,133.25,16.33333333,-58.755,2,0
127.75,24,1.25,723.0,1311,34.98,38.23,0.0,3.0,0.0,0,1
46.25,18,-18.25,536.0,794,30.0,31.2825,0.0,2.666666667,1.2075,0,1
1859.5,24,-217.5,44.0,5459,59.99,223.0525,387.25,19.33333333,-49.1625,2,0
96.25,12,-64.25,330.0,652,39.99,22.4925,0.0,3.666666667,-22.4925,0,0
343.5,20,56.5,600.0,1901,32.49,34.6875,0.0,5.333333333,-0.2175,0,0
284.75,11,136.25,298.0,911,39.99,36.8825,11.75,2.666666667,-6.1125,0,1
37.5,11,13.5,333.0,264,10.0,10.09,0.0,3.333333333,-0.09,0,1
378.25,11,-116.25,54.0,2333,59.99,59.1875,0.0,10.0,-9.1975,0,1
246.0,19,-35.0,375.0,1525,44.99,38.0575,0.0,30.33333333,-3.0675,0,0
368.25,10,23.75,309.0,1733,59.99,52.5475,0.25,11.0,-2.1675,0,1
1.5,17,1.5,496.0,41,19.99,20.0875,0.25,0.0,-0.0975,0,0
683.5,8,711.5,234.0,2007,66.0375,56.965,21.75,5.0,31.785,0,0
228.25,6,27.75,110.0,779,29.99,38.7375,0.0,1.333333333,-8.7475,0,1
636.5,7,-420.5,217.0,1862,39.99,107.515,178.25,32.33333333,-69.685,2,1
862.25,31,-61.25,653.0,5968,50.0,139.79,337.25,6.666666667,-14.81,2,1
86.0,12,15.0,361.0,531,38.3775,28.475,0.0,5.666666667,-4.935,0,1
484.0,20,-58.0,314.0,4663,49.99,55.4525,10.75,13.33333333,-2.4325,0,0
695.0,10,-42.0,303.0,1228,46.66,44.5725,8.0,4.333333333,-4.9025,0,0
289.25,31,-158.25,81.0,6966,34.99,35.4025,2.5,5.666666667,-35.4025,0,1
451.25,18,604.75,17.0,1909,39.99,70.965,98.0,14.0,116.215,3,0
185.0,13,165.0,39.0,5724,57.24,50.94,0.0,2.0,3.05,0,1
906.75,16,-63.75,475.0,2008,50.07,78.7125,75.25,7.0,-33.7225,0,0
1094.5,17,100.5,207.0,1330,44.99,41.7925,0.0,14.66666667,-0.5625,0,1
455.25,50,-189.25,1253.0,7039,50.0,71.6425,32.5,57.0,-13.7225,0,0
616.75,36,3.25,463.0,11463,37.99,40.2175,0.0,5.0,-0.2475,0,1
533.5,30,33.5,105.0,3744,94.99,79.94,0.0,0.0,-1.98,0,0
122.25,22,31.75,678.0,982,30.0,32.7225,0.0,1.333333333,2.2275,0,0
309.25,15,-199.25,466.0,1712,10.0,22.405,0.0,19.0,-7.605,0,0
372.0,24,-16.0,717.0,2213,49.99,64.785,33.25,3.0,-9.615,0,1
716.0,10,17.0,101.0,2108,48.78,59.835,14.0,9.666666667,-17.865,0,0
323.25,38,-92.25,1164.0,4314,49.99,54.3275,12.75,11.33333333,-4.3375,0,1
1373.25,14,-59.25,167.0,6731,61.98,61.4275,23.0,16.66666667,-8.4575,0,1
625.0,11,-246.0,334.0,1748,74.385,88.965,2.75,9.666666667,-1.035,0,1
946.75,13,46.25,392.0,2455,74.99,80.52,1.0,13.0,-5.53,0,1
434.0,19,291.0,550.0,2754,34.88,29.47,3.5,5.666666667,9.1,0,1
110.75,7,-110.75,200.0,160,10.0,10.2475,0.0,1.0,-0.2475,0,1
2151.0,14,728.0,399.0,3332,62.6975,116.205,110.25,12.66666667,-33.215,0,0
973.25,15,153.75,447.0,4507,39.99,119.6375,246.75,9.333333333,76.9425,3,0
159.75,11,111.25,324.0,1418,44.99,38.99,0.0,20.0,0.0,0,1
173.75,29,-63.75,530.0,2041,44.99,37.2225,0.0,0.666666667,0.4975,0,0
496.25,8,-126.25,234.0,1851,44.99,34.99,0.0,9.666666667,0.0,0,0
262.0,15,45.0,430.0,1842,44.99,47.78,29.5,0.0,1.59,0,0
106.5,7,75.5,211.0,238,44.99,35.9425,1.0,1.333333333,-0.5625,0,1
9.5,13,-7.5,398.0,208,43.2825,33.2825,0.0,0.0,-13.2925,0,1
875.5,13,72.5,274.0,3040,59.99,53.3575,0.5,43.0,-0.3975,0,1
541.0,12,-65.0,363.0,1059,59.99,58.9825,11.5,8.0,-1.8125,0,0
352.0,16,8.0,460.0,2297,29.99,51.4275,54.5,0.0,-12.5875,0,1
125.25,14,-74.25,222.0,627,44.99,39.75,0.0,0.0,-1.51,0,1
54.75,15,-32.75,260.0,389,29.99,30.98,0.0,0.333333333,-0.99,0,0
1637.25,38,152.75,168.0,18978,75.0,103.8625,0.0,15.33333333,15.9675,0,0
1528.5,6,2.5,78.0,1884,69.99,58.2875,20.75,24.0,9.2925,0,0
314.0,12,-15.0,346.0,1300,33.7425,36.7425,19.0,12.33333333,-30.7325,0,1
1021.25,8,36.75,47.0,2568,44.99,41.91,44.0,21.0,0.05,0,1
62.75,27,21.25,438.0,2570,30.0,30.0,0.0,1.0,0.0,0,1
177.75,22,-66.75,128.0,513,69.99,57.405,0.0,5.333333333,-9.915,0,0
1871.75,6,316.25,193.0,2592,84.99,123.08,183.75,55.0,56.47,3,1
424.75,13,-424.75,384.0,1819,29.495,28.4275,3.25,9.666666667,-28.4275,0,0
699.0,23,7.0,702.0,4388,50.0,93.61,141.5,3.333333333,-8.42,0,0
27.0,12,13.0,344.0,494,10.0,11.2875,1.25,0.333333333,-1.2875,0,0
97.0,11,-52.0,348.0,214,44.2675,34.3675,0.25,0.0,0.6225,0,1
313.25,22,76.75,517.0,2529,59.99,53.2725,0.75,2.666666667,-0.2925,0,1
625.25,6,-625.25,187.0,2055,42.575,64.95,79.75,10.0,-106.89,2,1
0.0,34,0.0,346.0,1124,30.0,30.18,0.0,0.333333333,-0.18,0,1
233.5,25,-48.5,737.0,1162,30.0,30.2475,0.0,1.0,-0.2475,0,0
628.5,13,-72.5,200.0,3538,44.99,39.0375,9.25,30.66666667,2.1925,0,1
1549.75,13,320.25,381.0,6749,75.0,142.44,350.25,28.0,-61.44,2,1
1382.75,19,-239.75,74.0,2986,61.93,126.7525,40.25,41.33333333,-84.7525,2,1
118.75,9,39.25,266.0,440,59.99,50.0875,0.25,1.0,-0.0975,0,0
144.0,14,-43.0,408.0,1031,44.99,34.99,0.0,0.0,0.0,0,1
59.0,26,-38.0,761.0,2198,34.99,34.99,0.0,1.0,0.0,0,1
323.5,21,51.5,86.0,1667,30.0,35.135,16.75,11.0,18.315,0,0
0.0,29,0.0,857.0,1049,0.0,5.0,0.0,0.0,0.0,0,1
462.0,9,-228.0,281.0,1250,69.99,86.3525,39.75,7.666666667,-18.6325,0,0
5.5,27,-0.5,351.0,1267,29.99,31.24,0.0,0.0,-1.25,0,1
986.75,30,-97.75,904.0,15053,59.98,77.695,38.25,9.0,-12.585,0,1
105.25,20,-18.25,588.0,708,29.99,32.805,0.0,1.0,-1.185,0,1
856.5,21,309.5,354.0,6754,30.0,132.86,300.25,69.66666667,117.35,3,1
688.5,11,-131.5,346.0,2066,44.99,47.7025,30.0,0.0,-9.5625,0,1
294.25,26,106.75,150.0,4558,30.0,35.5175,4.25,2.666666667,1.2825,0,1
62.5,25,37.5,752.0,528,19.99,29.4925,13.5,2.0,4.4975,0,0
513.5,10,-211.5,297.0,942,44.99,38.0125,0.0,5.666666667,-1.4625,0,0
1180.5,9,-68.5,220.0,2266,59.99,81.6775,68.75,15.66666667,-8.8075,0,0
1288.75,28,348.25,288.0,6445,59.99,52.84,0.0,20.33333333,-2.85,0,0
879.25,11,447.75,326.0,2178,10.0,39.1725,22.75,8.0,17.9375,0,0
445.0,13,-292.0,43.0,1985,58.4475,76.6925,0.0,11.0,-31.7125,0,0
420.25,15,-73.25,445.0,2660,49.99,54.59,4.5,16.66666667,-1.35,0,1
239.25,11,-134.25,307.0,573,39.99,38.5775,19.25,2.333333333,-8.5875,0,1
719.0,11,143.0,321.0,2048,79.1825,117.7075,115.75,0.0,59.2725,3,1
4.25,36,-4.25,1087.0,221,30.0,30.075,0.0,0.0,-0.075,0,1
18.75,20,11.25,606.0,351,39.99,29.99,0.0,0.0,0.0,0,0
250.5,14,-63.5,3.0,6283,32.885,36.365,0.0,0.0,18.615,0,1
174.75,16,-21.75,480.0,2619,44.99,36.2275,0.0,1.0,-1.2375,0,1
308.75,25,-24.75,744.0,3802,30.0,32.215,2.0,2.333333333,-1.435,0,0
59.25,18,-41.25,533.0,2319,57.65,59.465,0.0,6.0,-8.435,0,0
509.0,19,-88.0,567.0,2987,50.0,64.6175,20.5,9.666666667,-4.4175,0,1
327.75,19,-192.75,299.0,1805,59.99,53.575,0.0,2.0,-3.585,0,0
883.75,12,197.25,78.0,3196,59.99,97.62,118.0,9.666666667,53.17,3,0
15.0,18,-11.0,546.0,75,16.99,19.1475,5.25,0.333333333,-2.1575,0,0
60.75,37,10.25,1090.0,1149,16.99,18.1375,0.0,2.666666667,-1.1475,0,1
908.75,15,220.25,456.0,1049,44.99,35.185,0.0,7.0,-0.195,0,0
291.5,28,-291.5,199.0,20813,0.0,77.8,0.0,0.0,-72.8,2,1
1366.5,8,-848.5,247.0,2720,39.5075,69.4425,84.25,187.3333333,-98.1025,2,0
378.75,13,-52.75,367.0,1623,39.99,34.485,11.5,0.0,-4.495,0,0
1462.5,29,-1218.5,23.0,13989,84.99,102.18,10.25,32.33333333,-27.19,2,1
720.75,23,439.25,296.0,7532,75.0,83.3025,0.0,6.666666667,-1.0725,0,0
1003.0,17,-59.0,510.0,5618,42.49,84.165,27.0,12.33333333,-4.185,0,1
861.75,25,180.25,738.0,3662,10.0,35.8175,67.5,15.33333333,23.1225,0,1
726.75,16,-464.75,115.0,3240,59.99,66.7825,45.25,10.0,-15.8025,0,1
937.0,14,463.0,411.0,4448,69.99,93.4925,0.0,0.0,-23.0925,0,0
733.75,17,242.25,515.0,2369,99.99,132.9175,0.0,16.66666667,-10.9375,0,1
980.75,11,-47.75,307.0,1259,44.99,44.1175,24.25,6.666666667,19.8625,0,1
839.0,17,-165.0,402.0,7771,45.0,58.6425,0.0,9.666666667,-6.6825,0,1
687.0,13,182.0,308.0,2270,47.575,51.3825,39.0,0.0,-11.0025,0,0
80.75,8,-39.75,230.0,205,10.0,10.8625,1.75,1.0,1.2375,0,1
730.5,21,214.5,188.0,2298,85.03,114.31,55.25,15.66666667,30.5,0,1
255.75,29,-64.75,871.0,3092,44.99,40.7725,3.0,6.333333333,-5.7825,0,1
177.75,17,-66.75,520.0,731,29.99,30.26,8.0,6.0,-0.27,0,0
638.75,11,236.25,70.0,3151,44.99,64.2975,56.75,47.0,33.3125,0,1
712.75,18,-50.75,526.0,2721,44.99,52.0775,20.25,4.333333333,15.6625,0,1
177.75,27,-109.75,818.0,2430,21.035,158.985,130.5,2.333333333,-125.595,2,1
222.25,28,67.75,838.0,2662,49.99,51.3725,0.0,6.333333333,0.5975,0,0
78.5,14,64.5,419.0,924,39.99,29.99,0.0,0.0,0.0,0,0
181.0,27,-181.0,422.0,5458,44.99,43.575,7.25,2.333333333,-5.335,0,1
648.5,7,282.5,107.0,1431,59.99,62.7375,0.0,16.0,-8.7475,0,1
186.0,27,-22.0,681.0,3479,44.99,39.23,0.0,3.0,0.99,0,0
98.75,11,-25.75,337.0,486,39.99,29.99,0.0,0.0,0.0,0,1
202.75,14,-6.75,411.0,729,29.99,41.0175,24.75,2.333333333,-5.3875,0,1
10.25,15,-10.25,443.0,1395,33.6175,23.6175,0.0,0.0,-3.6275,0,1
1792.75,37,-94.75,96.0,24815,59.99,56.69,18.0,38.33333333,-5.4,0,0
187.5,26,27.5,539.0,2210,30.0,30.0,0.0,8.0,0.0,0,0
641.25,31,-122.25,275.0,9241,30.0,45.355,41.75,8.0,-14.365,0,0
2050.5,9,188.5,251.0,1580,61.4425,151.47,102.25,23.0,28.33,0,0
1113.5,21,489.5,623.0,3283,44.99,51.6675,46.0,20.33333333,35.8225,0,1
23.0,20,-14.0,603.0,241,16.99,19.785,4.75,1.0,-2.795,0,1
229.0,12,-202.0,344.0,894,59.9925,49.905,3.0,16.66666667,-49.905,0,1
474.0,14,-65.0,417.0,2370,59.99,58.1975,0.0,13.33333333,3.7125,0,1
2.25,21,-2.25,629.0,232,89.99,87.875,0.0,0.0,2.115,0,0
78.5,11,-72.5,340.0,693,29.99,32.0025,5.75,0.0,-2.0125,0,1
645.75,12,505.25,379.0,1996,49.99,63.8225,38.0,9.0,33.2375,0,0
1406.25,13,110.75,402.0,4674,149.99,171.2925,0.0,16.66666667,-8.1625,0,0
696.0,36,506.0,769.0,4539,50.0,111.62,179.0,8.0,128.79,3,1
3.75,11,3.25,319.0,72,69.99,49.99,0.0,0.0,0.0,0,1
1196.25,13,-18.25,203.0,5359,44.99,38.0525,8.75,15.33333333,-3.0625,0,1
2035.5,8,282.5,238.0,3553,109.99,100.34,1.0,27.0,-0.35,0,0
295.0,30,-112.0,801.0,995,49.99,53.19,8.0,3.666666667,-3.2,0,1
797.5,33,381.5,279.0,2803,27.57,124.99,256.0,9.333333333,105.43,3,0
125.0,9,66.0,251.0,554,44.99,59.9875,0.0,9.0,74.9925,3,1
33.0,26,-28.0,778.0,260,15.0,21.075,18.75,0.666666667,-6.075,0,0
181.25,28,-154.25,826.0,3156,10.0,10.0,0.0,3.333333333,0.0,0,1
705.75,26,-252.75,334.0,2890,42.53,40.7675,14.0,13.0,-0.7775,0,0
557.5,36,27.5,240.0,4522,34.99,71.815,91.25,24.0,6.835,0,0
5.5,19,-5.5,570.0,154,19.8375,20.4975,0.0,1.666666667,-10.4975,0,1
237.0,16,-12.0,466.0,1972,40.0,37.0675,0.25,5.666666667,-2.1375,0,1
1032.0,21,-78.0,626.0,3964,149.99,173.4225,0.0,12.33333333,29.5875,0,0
816.0,8,-395.0,245.0,2132,39.99,67.5625,87.5,14.33333333,-33.4225,0,1
365.25,14,-151.25,258.0,2910,49.99,53.4875,0.0,11.33333333,-0.2475,0,1
15.0,23,-9.0,557.0,167,19.99,20.2225,0.5,0.0,-0.2325,0,0
187.0,13,-118.0,402.0,1392,7.5,12.2325,14.5,2.333333333,-12.2325,0,0
92.75,28,9.25,841.0,3884,39.98,39.98,0.0,0.666666667,0.0,0,1
963.25,39,-233.25,2.0,13366,94.99,138.775,0.0,9.666666667,-29.095,0,0
623.75,26,-584.75,249.0,18962,25.4875,49.215,19.25,6.666666667,-48.395,2,0
97.75,25,3.25,208.0,1284,44.99,35.36,0.25,4.0,-0.37,0,0
315.0,9,-315.0,263.0,2112,19.0675,21.025,14.5,45.33333333,-21.025,0,0
154.5,16,-9.5,480.0,929,39.99,33.455,0.0,3.0,0.495,0,1
715.5,13,274.5,409.0,2753,50.3525,56.1425,11.5,13.33333333,0.8975,0,0
63.33333333,28,77.66666667,496.0,140,16.99,29.91333333,24.66666667,0.666666667,23.22666667,0,1
1319.75,8,83.25,182.0,3163,72.33,70.24,14.75,26.33333333,10.4,0,1
302.75,16,-80.75,469.0,943,36.2075,38.93,0.0,7.666666667,-0.24,0,0
1053.0,16,689.0,41.0,4397,59.99,99.9825,91.5,24.33333333,87.4975,3,0
723.25,9,112.75,254.0,1411,62.49,61.9375,29.25,10.66666667,-6.1575,0,0
516.25,10,20.75,296.0,1057,84.99,79.06,0.0,15.0,-1.7,0,0
101.25,30,-61.25,15.0,1247,35.08,33.0975,0.0,13.0,7.2225,0,0
795.25,9,-795.25,259.0,3238,31.4975,62.05,90.75,6.333333333,-62.05,2,0
182.25,22,-35.25,659.0,972,32.49,40.5025,23.75,6.666666667,-8.0125,0,0
31.5,15,-29.5,367.0,1001,39.99,29.99,0.0,1.0,0.0,0,1
664.0,18,278.0,549.0,4401,59.99,48.58,0.0,40.33333333,-0.7,0,1
285.75,11,-10.75,308.0,542,44.99,34.99,0.0,7.0,0.0,0,1
174.0,49,-136.0,564.0,9982,94.99,81.5575,0.0,2.666666667,-3.3775,0,0
343.75,49,-85.75,126.0,6065,34.99,42.825,18.5,25.0,-7.535,0,0
243.0,17,-128.0,501.0,3655,27.0975,26.7425,0.0,2.333333333,1.7575,0,1
1093.5,53,-119.5,377.0,9387,50.0,106.6475,453.75,8.666666667,13.0925,0,0
947.5,16,405.5,474.0,5256,49.99,88.7275,112.0,11.66666667,55.4325,3,1
639.25,27,-52.25,381.0,2680,59.99,86.995,11.0,7.666666667,-10.275,0,1
936.25,7,109.75,204.0,1509,79.99,125.27,131.75,13.33333333,-22.5,0,0
135.5,9,40.5,274.0,384,49.99,39.99,0.0,2.666666667,-5.0,0,0
775.25,27,21.75,577.0,7877,49.7825,67.9875,29.5,13.33333333,22.1325,0,0
1482.25,12,102.75,370.0,1592,159.99,153.99,0.0,13.33333333,0.0,0,0
87.25,19,-30.25,429.0,1325,41.98,31.2575,0.0,1.333333333,-0.8775,0,0
502.0,37,187.0,649.0,10756,39.99,56.825,42.0,19.66666667,-3.485,0,0
294.75,41,-170.75,251.0,9695,32.57,77.0325,123.5,8.0,-36.7225,2,0
887.25,13,93.75,376.0,2029,49.99,69.1925,60.75,0.0,15.1975,0,1
1072.5,15,-374.5,448.0,4878,33.38,102.455,215.25,48.0,-101.515,2,1
396.25,12,-202.25,364.0,1399,10.0,21.465,20.5,0.0,-11.465,0,1
291.25,31,4.75,268.0,2092,30.0,31.755,0.0,2.0,3.195,0,1
589.75,9,42.25,261.0,1381,69.4075,58.1825,0.0,26.0,0.7975,0,0
603.0,37,-19.0,216.0,8030,34.99,70.14,0.0,7.333333333,-8.37,0,0
343.25,22,-153.25,674.0,3511,69.99,58.35,4.5,4.0,-1.86,0,0
759.75,20,-58.75,579.0,3051,44.99,48.61,37.5,7.666666667,-13.62,0,0
146.75,21,28.25,610.0,1339,30.0,35.59,6.0,4.666666667,-2.34,0,0
337.0,19,338.0,573.0,1171,30.0,60.9375,85.5,6.666666667,89.7525,3,0
2100.75,17,477.25,61.0,6702,84.99,239.4575,50.5,55.0,-147.5575,2,1
200.25,27,25.75,808.0,1242,48.5375,44.27,3.75,6.666666667,21.9,0,0
30.75,14,-5.75,414.0,307,49.99,50.3125,0.0,1.0,-0.3225,0,1
496.5,28,-142.5,206.0,3267,69.99,74.3675,0.0,24.66666667,-4.7375,0,1
286.75,33,-113.75,684.0,3567,30.0,58.0525,66.75,4.0,-26.8525,0,1
1442.25,25,379.75,223.0,17354,62.7825,119.7525,183.0,41.66666667,-9.8225,0,0
764.5,12,-255.5,354.0,2335,59.99,88.5325,126.25,7.333333333,-38.5425,2,1
748.5,9,56.5,282.0,2205,70.15,107.86,144.5,23.0,17.17,0,0
1010.75,20,156.25,593.0,4805,49.99,82.89,16.0,17.33333333,8.94,0,0
359.25,13,-84.25,323.0,1194,49.99,56.3875,20.5,1.666666667,-6.3975,0,0
170.75,31,1.25,510.0,665,32.49,35.5775,8.5,1.333333333,-3.0875,0,1
68.5,26,-17.5,204.0,666,19.8275,23.0775,0.0,3.333333333,-9.8275,0,0
32.5,28,-20.5,845.0,384,19.99,23.4025,7.5,0.666666667,-3.4125,0,1
204.75,8,-25.75,228.0,1495,10.0,23.6,21.0,3.333333333,-6.63,0,0
202.75,10,-9.75,294.0,1064,39.99,32.0675,0.0,10.66666667,0.3325,0,1
0.0,45,0.0,535.0,4219,5.0,44.745,0.0,0.0,59.995,0,1
342.25,18,83.75,550.0,2252,45.1575,64.41,45.75,11.0,-10.78,0,1
1507.25,16,153.75,361.0,6976,75.0,130.12,211.0,93.33333333,14.58,0,0
767.25,22,48.75,654.0,2497,61.28,67.285,31.0,15.0,-5.915,0,0
147.75,26,-118.75,767.0,1058,30.65,47.375,38.5,4.0,-14.135,0,0
317.75,22,-49.75,140.0,1188,44.99,40.09,12.75,4.333333333,-5.1,0,1
24.5,14,0.5,427.0,202,19.99,21.27,4.75,0.0,-0.51,0,1
3095.0,12,233.0,361.0,7804,146.845,397.63,750.5,31.33333333,-158.24,2,0
669.5,20,112.5,333.0,6674,44.99,50.6525,44.75,20.33333333,1.1375,0,0
270.75,19,-17.75,564.0,1047,30.0,45.49,38.5,4.333333333,-15.49,0,1
223.0,11,-95.0,325.0,751,44.99,52.6375,43.5,1.333333333,-17.6475,0,1
88.5,7,-17.5,201.0,243,59.99,49.99,0.0,0.333333333,0.0,0,0
1090.0,17,-219.0,50.0,3586,49.99,92.2975,117.75,16.33333333,-35.0275,2,1
192.0,14,-154.0,43.0,1100,44.99,38.99,0.0,8.0,-5.0,0,1
1131.75,27,105.25,262.0,7763,101.2,104.185,0.5,16.66666667,2.525,0,0
1691.5,12,-297.5,340.0,5506,44.99,42.2525,30.25,0.0,11.9875,0,0
443.5,16,-211.5,490.0,4130,43.9425,56.7,0.0,4.333333333,31.88,0,1
0.0,30,0.0,926.0,495,24.08,24.1525,0.0,0.0,5.8475,0,1
1192.5,24,613.5,263.0,2621,40.07,76.7325,87.0,5.0,52.5075,3,0
665.75,9,-143.75,266.0,1179,59.99,50.6875,0.0,0.0,-0.6975,0,1
34.5,15,-28.5,430.0,196,40.0,30.0,0.0,0.333333333,0.0,0,1
513.5,20,-12.5,153.0,2708,10.0,56.4025,155.0,7.666666667,3.8175,0,1
238.0,17,-54.0,521.0,2144,32.49,51.6,54.25,6.666666667,0.45,0,1
143.25,19,-3.25,582.0,1860,61.98,53.4425,1.25,4.0,-1.4625,0,0
93.5,35,-78.5,978.0,3546,50.0,53.355,0.0,3.0,-0.105,0,1
601.75,7,-65.75,216.0,1120,57.49,41.5775,0.0,12.0,3.4125,0,1
1164.0,29,14.0,176.0,8685,44.99,34.99,0.0,34.66666667,0.0,0,0
1194.25,10,-576.25,278.0,3169,94.99,101.575,11.25,48.0,-6.925,0,0
110.5,14,-30.5,202.0,856,39.99,30.575,1.5,5.666666667,-0.585,0,0
529.25,17,-122.25,510.0,6334,46.32,48.89,32.5,8.0,-5.65,0,0
414.25,24,7.75,216.0,5224,69.99,60.74,0.0,18.66666667,2.5,0,0
378.0,19,92.0,565.0,998,30.0,50.5575,62.25,27.0,22.0425,0,1
80.5,16,23.5,476.0,695,30.0,30.6325,0.0,1.666666667,-0.6325,0,0
730.75,13,404.25,386.0,1089,33.7425,28.235,4.25,2.0,-28.235,0,1
1113.25,11,-300.25,312.0,7653,44.99,36.52,2.25,55.0,-1.53,0,1
85.0,13,0.0,41.0,511,39.99,31.16,2.333333333,15.0,0.0,0,1
87.25,15,-19.25,107.0,275,10.0,10.4,1.0,0.0,-0.4,0,0
300.75,12,120.25,352.0,399,44.99,35.485,0.0,3.666666667,0.495,0,0
304.5,9,-16.5,274.0,560,47.49,37.49,0.0,3.333333333,-2.5,0,0
702.5,28,-135.5,86.0,5544,94.99,100.9725,0.0,16.0,-5.6525,0,1
129.25,27,-33.25,464.0,2888,44.99,35.485,0.0,3.0,-0.495,0,0
374.0,21,111.0,629.0,4234,84.99,93.405,0.0,2.333333333,0.495,0,1
346.25,15,170.75,463.0,1414,59.99,48.125,0.0,1.666666667,-1.135,0,0
820.0,19,0.0,26.0,1025,89.98,141.99,36.0,3.0,0.0,0,1
1034.0,25,-47.0,64.0,4307,95.1925,116.11,72.25,82.33333333,-21.68,0,1
69.25,11,-26.25,330.0,400,54.99,45.63,0.0,0.333333333,-0.64,0,0
283.75,36,3.25,83.0,5080,46.8425,43.0975,0.25,10.33333333,1.8925,0,0
277.5,6,-183.5,196.0,431,37.97,88.665,124.75,3.333333333,-26.755,0,1
523.0,18,-466.0,517.0,2823,44.575,59.5625,20.0,11.0,-22.6825,0,1
786.5,17,49.5,162.0,2773,85.1925,81.29,115.25,7.666666667,-81.29,2,0
374.5,30,-26.5,25.0,4113,49.99,54.14,1.5,5.666666667,-0.9,0,1
299.25,22,-291.25,680.0,1244,29.99,135.7875,35.25,4.666666667,-105.7975,2,1
322.25,26,110.75,791.0,1627,49.99,54.4825,7.75,2.333333333,5.6175,0,1
135.75,39,-21.75,1174.0,2011,15.0,14.2875,0.0,2.0,-0.0375,0,1
589.25,29,96.75,90.0,6791,41.9,41.23,1.75,12.33333333,-0.36,0,0
289.75,24,90.25,733.0,1908,50.0,53.895,0.0,3.666666667,-3.895,0,1
321.75,18,-321.75,313.0,2206,30.8225,32.4225,0.0,2.666666667,-32.4225,0,0
1250.75,9,306.25,283.0,2969,59.99,103.5925,295.5,122.3333333,77.4975,3,0
382.75,11,-118.75,333.0,1715,59.99,55.2275,0.0,6.333333333,-1.2375,0,1
340.75,21,15.25,178.0,2450,44.99,42.845,11.75,18.0,-7.855,0,1
213.25,19,-156.25,587.0,2529,29.99,30.7975,0.0,4.0,-0.8075,0,0
184.75,17,77.25,505.0,1292,39.99,32.5575,1.5,1.333333333,2.7525,0,1
462.75,23,-45.75,183.0,5688,84.99,75.2825,0.75,9.0,-0.2925,0,0
1318.0,9,-663.0,273.0,2160,94.99,133.74,113.5,7.666666667,-47.76,2,0
200.25,9,-16.25,255.0,504,44.99,34.99,0.0,3.0,0.0,0,0
383.75,24,191.25,729.0,1457,44.99,37.27,0.0,14.0,-2.28,0,1
109.25,11,-65.25,329.0,468,10.0,10.0,0.0,1.666666667,0.0,0,1
162.25,17,-0.25,493.0,1760,39.91,39.985,0.0,2.333333333,0.005,0,0
1648.25,20,-124.25,175.0,2037,59.99,50.795,0.0,16.0,0.615,0,0
159.0,37,-32.0,542.0,2342,39.99,32.5125,5.0,5.0,-2.5225,0,0
25.0,16,4.0,492.0,522,69.99,59.58,0.0,1.0,0.0,0,0
93.0,23,12.0,697.0,2171,29.99,33.24,0.0,0.666666667,0.0,0,0
594.0,18,-106.0,52.0,4581,42.57,45.7525,28.5,4.333333333,-8.7825,0,1
32.5,22,8.5,383.0,473,29.99,30.8,0.5,2.333333333,0.36,0,1
873.0,10,-166.0,318.0,929,59.99,51.64,4.0,7.333333333,-1.65,0,0
435.5,33,-99.5,127.0,3288,49.99,61.165,37.25,9.333333333,-11.175,0,0
36.25,25,26.75,735.0,246,34.99,35.5575,0.0,1.0,0.4225,0,0
237.0,12,-34.0,376.0,516,39.99,45.93,0.25,1.666666667,-10.26,0,0
305.25,23,-305.25,227.0,4723,30.0,38.325,9.0,7.666666667,-8.325,0,1
939.75,17,196.25,34.0,3592,59.99,59.435,24.25,17.66666667,25.545,0,1
